text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
"Judgement Day “But when the Son of Man comes in his glory, and all the angels with him, then he will sit upon his glorious throne. All the nations will be gathered in his presence, and he will separate the people as a shepherd separates the sheep from the goats. He will place the sheep at his right hand and the goats at his left. “Then the King will say to those on his right, ‘Come, you who are blessed by my Father, inherit the Kingdom prepared for you from the creation of the world. For I was hungry, and you fed me. I was thirsty, and you gave me a drink. I was a stranger, and you invited me into your home. I was naked, and you gave me clothing. I was sick, and you cared for me. I was in prison, and you visited me.’ “Then these righteous ones will reply, ‘Lord, when did we ever see you hungry and feed you? Or thirsty and give you something to drink? Or a stranger and show you hospitality? Or naked and give you clothing? When did we ever see you sick or in prison and visit you?’ “And the King will say, ‘I tell you the truth, when you did it to one of the least of these my brothers and sisters, you were doing it to me!’ “Then the King will turn to those on the left and say, ‘Away with you, you cursed ones, into the eternal fire prepared for the devil and his demons. For I was hungry, and you didn’t feed me. I was thirsty, and you didn’t give me a drink. I was a stranger, and you didn’t invite me into your home. I was naked, and you didn’t give me clothing. I was sick and in prison, and you didn’t visit me.’ “Then they will reply, ‘Lord, when did we ever see you hungry or thirsty or a stranger or naked or sick or in prison, and not help you?’ “And he will answer, ‘I tell you the truth, when you refused to help the least of these my brothers and sisters, you were refusing to help me.’ “And they will go away into eternal punishment, but the righteous will go into eternal life.” Matthew 25:31‭-‬46 NLT",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is the key to turning your computer into a murder wepon.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Maleficent isnt the bad guy i know aurora isnt her child but she basically got her child taken away from her,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Even the comments have more likes than the 'trailer' Disney definitely lost it.,negative,iV46TJKL8cU,0.8,0.15,0.05,333,https://www.youtube.com/watch?v=iV46TJKL8cU
I find the actress who played Arora sooooooo bloody annoying. Couldn't they find someone prettier,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
If shes snow white then im walter black,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"I feel so bad for Maleficent, she had her heartbroken and now everyone is against her, completely ignoring her pain",positive,n0OFH4xpPr4,0.05,0.15,0.8,127,https://www.youtube.com/watch?v=n0OFH4xpPr4
Thought this was funny someone mentioned that she couldn't believe that this movies about bunch of in-laws getting mad at each other,positive,n0OFH4xpPr4,0.05,0.15,0.8,220,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie gave my cancer 3456 new evolutions,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
If i was on my pc then watching this id shut it down,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Screen Screen on my phone, may i PLEASE remove this from my brain",negative,iV46TJKL8cU,0.8,0.15,0.05,5,https://www.youtube.com/watch?v=iV46TJKL8cU
This is such a good moive,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Thank God this movie bombed harder than Hiroshima!,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"if pidgeotto was a waifu,...",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
mirror mirror on the wall im glad i did not watch this movie at all i want my time back for watching the first 10 seconds of this trailer,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
A movie that hates you still wants your money and attention ..... pffffthhhh HAHAHAHAHAHAHAHAHAHAHAHAHAHA ... no,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I watch this movie 6 times the bestt movie wayy better than the first,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I cant wait!!! Maleficent is honestly my favorite villain in Disney.,positive,n0OFH4xpPr4,0.05,0.15,0.8,132,https://www.youtube.com/watch?v=n0OFH4xpPr4
Nah I’d rather get a job than watch this,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
*MOTHER KNOWS BEST!!!* Anyone still remember that ?,positive,n0OFH4xpPr4,0.05,0.15,0.8,563,https://www.youtube.com/watch?v=n0OFH4xpPr4
Im paying for the theapy,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Now she will find the love of a really mother"" Deym. That definitely is bitchy. No wonder maleficent went all crazy.",positive,n0OFH4xpPr4,0.05,0.15,0.8,171,https://www.youtube.com/watch?v=n0OFH4xpPr4
The trailer is so good but the movie was kinda disappointing,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
ANY ONE CAME TO SEE THIS CUZ OF CHAT MUSIC CAN THIS MOVIE !SHUT IT!,negative,iV46TJKL8cU,0.8,0.15,0.05,4,https://www.youtube.com/watch?v=iV46TJKL8cU
"Mirror, mirror on the wall, I came here for the comments and am not disappointed at all.",negative,iV46TJKL8cU,0.8,0.15,0.05,3427,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie is going to add a new rule to the Geneva Convention.,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I like this film interesting and very touched;),positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I can confidently assume the 82k likes on the trailer is for the comment section,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie was so good and so much better than the first one,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"maleficent 2, mother-in-laws at war edition",positive,n0OFH4xpPr4,0.05,0.15,0.8,284,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I can't believe Aurora is stupid and weak-minded like this, killing and endangering her magnificent mother because of that guy. if I were maleficent I would never forgive her",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina's the best Maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I already seen this but i just can’t stop watching this cause Angelina Jolie she is just so Gorgeous and i love her accent and voice,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
better eating rotten Apple than watching this movie,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Coming to theaters near you"" is a legitimate threat 😭😭",negative,iV46TJKL8cU,0.8,0.15,0.05,1153,https://www.youtube.com/watch?v=iV46TJKL8cU
"I wouldn't describe her as evil. she's a tad maleficent, but not evil.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Was this movie made by the evil queen?? NO! Even the Evil Queen herself can a better job making this movie than Disney themselves n that is a FACT!!!,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Aurora : I wasn't really asking Maleficent : Nor was i 😂🙌 Maleficent is back 😈,positive,n0OFH4xpPr4,0.05,0.15,0.8,338,https://www.youtube.com/watch?v=n0OFH4xpPr4
The dwarfs look like they escaped from an off-brand fantasy RPG,negative,iV46TJKL8cU,0.8,0.15,0.05,401,https://www.youtube.com/watch?v=iV46TJKL8cU
I’m gonna convert this to an mp3 file and set it as my alarm so I can practice waking up before it.,negative,iV46TJKL8cU,0.8,0.15,0.05,777,https://www.youtube.com/watch?v=iV46TJKL8cU
"""In a world divided by politics, Snow White 2025 bravely unites us all... in absolute disappointment.""",negative,iV46TJKL8cU,0.8,0.15,0.05,1133,https://www.youtube.com/watch?v=iV46TJKL8cU
Mirror mirror on the wall what is the worst Disney movie of them all,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
"What have you done Disney, this movie is so *AMAZING*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Disney lost a lot of money on this one. No one likes Jolie, or Pfeifer any longer. Neither one are twenty-million-per-movie actresses anymore, either. So, whomever budgeted this movie should be fired. If they wanted this movie to be successful, they should have tried other or better actors.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Hearing “well well” again sent shivers down my spine. I’m so excited, this looks phenomenal!",positive,n0OFH4xpPr4,0.05,0.15,0.8,592,https://www.youtube.com/watch?v=n0OFH4xpPr4
Did the dwarfs drink nuclear waste?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
GalGodot acting ruined the movie,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Somehow i love maleficent more than i love aurora. Is it just me? Hm? Okay...,positive,n0OFH4xpPr4,0.05,0.15,0.8,408,https://www.youtube.com/watch?v=n0OFH4xpPr4
Gal shudda just worn her idf gear,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
I showed this trailer to a therapist now he is in therapy,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Waiting for Melaficent 3..... please....... please....,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
for anyone who cant see the dislikes Edit : Likes : 78k Dislikes : 2.3 MILLION,negative,iV46TJKL8cU,0.8,0.15,0.05,750,https://www.youtube.com/watch?v=iV46TJKL8cU
How over exaggerating do you want the trailer to be? Directer: yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,377,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mirror mirror on the wall why is lord Farquhar playing Snow White,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney : people will love it!! Me: jealous of helen Keller,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"The trailer is not bad though,i don't understand why the comment section is like this ?",negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
I saw the movie at cinema,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I saw this trailer and immediately watched sonic to heal me,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
"""Snow white doesn't need a prince to save her"" the prince rn: Oh good, I wasn't here to save you anyway, I was here to save the Evil Queen instead from this abomination of a film.",negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
I mean I don't get it... U guys trying to say that movie is not good?... Just wannt to know,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"I love both movies!!😍😍😍💣💥 Cried for both of them! Love Angelina in this she SLAYED in both movies! I love their relationship , her and Aurora 😍😍😍 especially when she call her ""beasty""",positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Gonna report this so the people have to look at this and suffer,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Who else is here after *Dylan Commentary Monday* (although it was posted a Sunday) 😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,140,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The way Angelina says ""well well""🔥🔥prepares one for legit action💯👌",positive,n0OFH4xpPr4,0.05,0.15,0.8,130,https://www.youtube.com/watch?v=n0OFH4xpPr4
Continue your witch craft let's see which one wins,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Love doesn't always end well - Angelina Jolie after her split up with Brad Pitt -,positive,n0OFH4xpPr4,0.05,0.15,0.8,1490,https://www.youtube.com/watch?v=n0OFH4xpPr4
Gr8 visual effects,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Ksi got nothing on this.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Mom : Go wash the Dishes Me : Dont Ruin my Morning *Slap At Back Of My Head* Me : Where is the Soap.,positive,n0OFH4xpPr4,0.05,0.15,0.8,196,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney's next step is to make Rapunzel bald,negative,iV46TJKL8cU,0.8,0.15,0.05,828,https://www.youtube.com/watch?v=iV46TJKL8cU
Amaizing - 33.000 likes and 827.000 dislikes. The world is healing.,negative,iV46TJKL8cU,0.8,0.15,0.05,5429,https://www.youtube.com/watch?v=iV46TJKL8cU
Disney attended its own funeral with this one,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
the mirror was right,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"“but now, she will finally get the love of a real mother. Tonight, I consider aurora.... my own.” *damn maleficent is pissed from that one* -*thanks for the likes!*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1442,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Angelina Jolie is back in business, and she didn't come to play!",positive,n0OFH4xpPr4,0.05,0.15,0.8,197,https://www.youtube.com/watch?v=n0OFH4xpPr4
Snow White the self made woman! 🙄🥱🥱😂🤣🤣,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Evil queen - mirror mirror on the wall who is the fairest of them all Mirror- snow white is the fairest of them all....psych.. girl its u .. a 100% u 👈👈,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
There are comments with 2x as many likes than the trailer. A truly groundbreaking astonishment for Disney.,negative,iV46TJKL8cU,0.8,0.15,0.05,2919,https://www.youtube.com/watch?v=iV46TJKL8cU
this cured my procrastination. i actually closed the tab five seconds in and wrote three college papers.,negative,iV46TJKL8cU,0.8,0.15,0.05,2403,https://www.youtube.com/watch?v=iV46TJKL8cU
"The movie is amazing, so beautiful. Worth to watch",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
0:34 i wish that bread was moldy,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
Who searched this trailer to see the comments 👇,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
‘Snow White was called Snow White because of her Snow White skin’ NOT ANYMORE!!,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
"I Watched The Movie Earlier And some of my Favorite lines were ''You don't love a person from who they come from you love a person from who they are""",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
It is clear that the mirror lied to the Queen.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
2025: this snow white movie will comeout 2026: rapunzel will become bald,negative,iV46TJKL8cU,0.8,0.15,0.05,415,https://www.youtube.com/watch?v=iV46TJKL8cU
"""well, well"" has always been iconic, STAN *QUEEN ANGELINA JOLIE*",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
what's the song at 1:57?,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Mistress! I have little bit of news!"" Shut up Ravenboy, I didn't even have coffee yet.",positive,n0OFH4xpPr4,0.05,0.15,0.8,310,https://www.youtube.com/watch?v=n0OFH4xpPr4
dont blame snow white. BLAME THE HUNTSMAN FOR LETTING HER RUN AWAY,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
"Awesome Movie! Good storyline, and touching.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just got a paraplegic patient to use his fingers by placing them near the pause button on the trailer. I’m crying right now.,negative,iV46TJKL8cU,0.8,0.15,0.05,1382,https://www.youtube.com/watch?v=iV46TJKL8cU
Jesus didn't die for this.,negative,iV46TJKL8cU,0.8,0.15,0.05,1,https://www.youtube.com/watch?v=iV46TJKL8cU
The Thanos Snap even invaded this universe!,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Ok Disney....how can you make a princess so pretty yet so DUMB...she was all just into her wedding from the start to the end with a stupid prince🤦... causing so much trouble for Maleficent!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mother this isn’t you! You do note know me ! Narinig konanaman si youdonote NAGEXIST PALA SIYA!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Damn! He's playing Scar and now this guy?! Plus a bad guy in the MCU for Doctor Strange?! He's doing more than Josh Brolin,positive,n0OFH4xpPr4,0.05,0.15,0.8,100,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just here to remind you that Zegler sucks,negative,iV46TJKL8cU,0.8,0.15,0.05,3,https://www.youtube.com/watch?v=iV46TJKL8cU
My brother: wake up mummy is calling for you Me: DONT RUIN MY MORNING!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I seriously doubt that Angelina Jolie would allow her own young kids to see this movie. If she did, they would be scared, and frightened of sleeping alone, so they would want to get in bed with mommy and daddy......oh wait, ""Maleficent"" is their real life mom....so they would probably want to sleep at grandma's house....and years later when they became adults, they would be telling the psychotherapist not only about their mom, but about the evil characters she played in movies that scared them into becoming confused dysfunctional neurotics.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
snow white picture,negative,iV46TJKL8cU,0.8,0.15,0.05,0,https://www.youtube.com/watch?v=iV46TJKL8cU
Idk why are people hating on this why is this bad?,negative,iV46TJKL8cU,0.8,0.15,0.05,2,https://www.youtube.com/watch?v=iV46TJKL8cU
This movie was ten times better than the first one! Angelina Jolie is PERFECT as Maleficent,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Im confused why is the start set in asia ? Ive never seen mountains like that in England,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"am i the only one that thinks aurora is useless? like all she did was scream and jump out of a freakin window. she didn’t save the faries a lot of them were killed cuz she’s infatuated with the prince(who got all the credit in the end, like wtf) idk why i’m so angry. i just am.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
